node,in_degree,out_degree,degree_ratio,degree_balance,in_amount_sum,out_amount_sum,flow_passthrough,pagerank,clustering_coefficient,cycle_participation,reciprocity,fan_in_concentration,txn_velocity,burst_ratio,amount_cv,counterparty_amount_cv,repeat_ratio,community_internal_ratio,louvain_community,split,ring_id,ring_type,rings_attributed,ring_types_attributed,is_mule
UPI_02367,3,10,3.3333333333333335,0.3,92117.67,130838.27,0.7040575191279704,0.3976686778048116,0.013157894736842105,0.0,0.18181818181818182,0.6918448326409328,0.03271520054789699,0.022727272727272728,1.6863175947321942,1.296171915904528,4.000352654545356,0.11402027027027027,0,train,-1,organic,,,0
UPI_02368,2,8,4.0,0.25,174023.23,91954.51,0.5284036258355871,0.2861712128307208,0.0,0.0,0.1111111111111111,0.7145762779558169,0.02707773872421567,0.02702702702702703,2.2187041456382266,1.873351522899492,4.11147356161606,0.12260967379077616,20,train,-1,organic,,,0
UPI_02369,1,3,3.0,0.3333333333333333,129096.05,200637.66,0.6434288171810613,2.0322506992072267,0.0,0.75,0.0,1.0,0.021193666260657735,0.034482758620689655,0.49149350626554117,0.4319048512624977,7.250639186363458,0.1281767955801105,9,train,-1,organic,,,0
UPI_02370,2,5,2.5,0.4,63977.69,24423.97,0.381757658227304,0.298110645887364,0.0,0.4,0.16666666666666666,0.6957564883028183,0.012284302435886178,0.06666666666666667,1.3605485701659217,1.362760420398316,2.5002204090908475,0.12395709177592372,21,train,-1,organic,,,0
UPI_02371,4,10,2.5,0.4,106989.36,229915.8,0.46534149663545005,0.36825277471267176,0.011363636363636364,0.18181818181818182,0.2727272727272727,0.42661837479239173,0.038865081488989366,0.038461538461538464,1.9367501939400213,1.76546548093044,4.72768950082633,0.13169845594913715,24,train,-1,organic,,,0
UPI_02372,2,5,2.5,0.4,127921.69,75305.16,0.5886817187123393,0.32115057959465115,0.0,0.0,0.16666666666666666,0.6216392216355384,0.014903009352259328,0.05,1.991812259890213,1.614901712439356,3.3336272121211303,0.11376146788990826,15,train,-1,organic,,,0
UPI_02373,2,3,1.5,0.6666666666666666,361899.89,224113.56,0.6192694744843278,1.5928681654397403,0.0,0.8,0.0,0.6404153422862513,0.03250936149205929,0.022222222222222223,0.5669627159560269,0.6073786726734793,9.00079347272705,0.12661498708010335,14,train,-1,organic,,,0
UPI_02374,1,5,5.0,0.2,171015.08,46228.57,0.27031865497076024,0.24312818349492235,0.0,0.0,0.0,1.0,0.01311613180983795,0.05555555555555555,2.1758723574277457,1.96034622024099,3.000264490909017,0.12167606768734891,26,train,-1,organic,,,0
UPI_02375,1,3,3.0,0.3333333333333333,125011.02,35486.58,0.28386760000000005,0.24218300073990207,0.0,0.0,0.0,1.0,0.007210824890325356,0.1,2.2734781575023826,1.5626690438865556,2.5002204090908475,0.12642986152919927,6,train,-1,organic,,,0
UPI_02376,3,6,2.0,0.5,170000.34,23583.67,0.1387271903137535,0.8191097612607029,0.0,0.0,0.0,0.37792280928113464,0.024764360233390337,0.02857142857142857,1.4773508403050697,1.5329719106748785,3.8892317474746516,0.13090257023311416,5,train,-1,organic,,,0
UPI_02377,3,4,1.3333333333333333,0.75,276088.42,49972.29,0.18100101976323757,0.3851735159476564,0.0,0.0,0.0,0.8067435812924756,0.01150814201047241,0.0625,1.9466853717654173,1.6831480648514607,2.285915802597346,0.12167606768734891,26,train,-1,organic,,,0
UPI_02378,5,10,2.0,0.5,474912.71,321515.35,0.6769988445700309,0.43273892390352015,0.0,0.5833333333333334,0.15384615384615385,0.45879440486074574,0.03686267506698767,0.04,1.7112353168146937,1.5706549801492664,3.8464929370628425,0.12395709177592372,21,train,20,stealth_cycle,20,stealth_cycle,1
UPI_02379,2,0,0.0,0.0,2061834.3,0.0,0.0,1.1457262913253858,0.0,0.0,0.0,0.5878641563649636,0.009430873010675224,0.16666666666666666,0.4477255371224795,0.41919960964906333,6.000528981818034,0.10630407911001236,13,train,-1,organic,,,0
UPI_02380,24,0,0.0,0.0,1067644.12,0.0,0.0,0.975772955244911,0.0,0.0,0.0,0.04836520302851544,0.03945543906505784,0.057692307692307696,0.4403269590766937,0.4283691944572911,2.1668576878787342,0.12321792260692464,7,train,-1,organic,,,0
UPI_02381,6,9,1.5,0.6666666666666666,222383.97,113231.92,0.5091730298338714,0.4575540108298847,0.0,0.0,0.36363636363636365,0.7590221699095322,0.026476369125530065,0.05555555555555555,2.4892674614012185,1.9069033809037896,3.2730158082643825,0.12611377655928718,32,train,-1,organic,,,0
UPI_02382,4,8,2.0,0.5,327156.08,191174.89,0.5843537823386398,2.9353123557664,0.0,0.45454545454545453,0.09090909090909091,0.549948885271348,0.03267841714329569,0.045454545454545456,2.0032718612103566,1.875492975096624,4.000352654545356,0.13686313686313686,22,train,-1,organic,,,0
UPI_02383,2,4,2.0,0.5,174739.58,33929.96,0.19417444111055496,0.3380437528213894,0.0,0.0,0.2,0.855244106214804,0.014646756841866289,0.05,2.2437954349051696,1.7450402914696326,4.000352654545356,0.1407942238267148,2,train,-1,organic,,,0
UPI_02384,1,5,5.0,0.2,177015.6,24166.32,0.13652084745762713,0.2435397953398505,0.0,0.0,0.0,1.0,0.014934304616255783,0.1,2.6026777579111937,2.038029598226764,3.3336272121211303,0.13090257023311416,5,train,-1,organic,,,0
UPI_02385,2,5,2.5,0.4,189053.18,89113.45,0.471367091997202,0.2818655070080276,0.0,0.0,0.16666666666666666,0.9234428912926236,0.01423472732380883,0.05263157894736842,1.398639160275489,1.3540907889692166,3.1669458515150732,0.12395709177592372,21,train,-1,organic,,,0
UPI_02386,1,4,4.0,0.25,46004.06,28788.91,0.625790652173913,0.2435043235856035,0.0,0.0,0.0,1.0,0.01121302954032586,0.14285714285714285,1.451022844555325,1.3326180658177562,2.8002468581817492,0.12321792260692464,7,train,-1,organic,,,0
UPI_02387,3,4,1.3333333333333333,0.75,245665.92,90850.29,0.369812345706755,0.26952953321029927,0.0,0.0,0.0,0.9316670130775578,0.010407352216154478,0.07692307692307693,1.5898012114622306,1.6578875801016675,1.857306589610344,0.1234676007005254,25,train,-1,organic,,,0
UPI_02388,2,8,4.0,0.25,196415.48,280758.57,0.6995885283789463,0.2846232139644537,0.011363636363636364,0.0,0.1111111111111111,0.797923059811108,0.022764400508800162,0.0625,1.743030724022325,1.503854528914031,3.5558690262625383,0.10630407911001236,13,train,-1,organic,,,0
UPI_02389,6,9,1.5,0.6666666666666666,183353.18,117219.98,0.6393125076430282,0.4353262233249394,0.08737864077669903,0.0,0.15384615384615385,0.22045212389296803,0.034941123801982506,0.041666666666666664,1.3450298237246625,1.118121671244725,3.692633219580329,0.12661498708010335,14,train,-1,organic,,,0
UPI_02390,2,5,2.5,0.4,55078.07,28720.77,0.5214557132224542,0.346432158505422,0.0,0.6666666666666666,0.16666666666666666,0.9275449969330827,0.021141046011976573,0.07142857142857142,2.225568852438436,1.6189341087246716,4.667078096969583,0.10630407911001236,13,train,-1,organic,,,0
UPI_02391,1,6,6.0,0.16666666666666666,78006.88,49176.62,0.6304138461538461,0.243732248474595,0.0,0.0,0.0,1.0,0.020488050568086082,0.07142857142857142,2.1740537528191832,1.6855650218798368,4.000352654545356,0.11512415349887133,11,train,-1,organic,,,0
UPI_02392,2,6,3.0,0.3333333333333333,118910.56,220430.02,0.5394481272428879,0.2629551795739481,0.0,0.0,0.14285714285714285,0.9849745038692312,0.012714954847193911,0.05555555555555555,1.3296003597793982,1.2731345732794332,2.571655277922015,0.11512415349887133,11,train,-1,organic,,,0
UPI_02393,5,10,2.0,0.5,275702.94,209954.3,0.7615235986364414,1.0608407842552352,0.038834951456310676,0.46153846153846156,0.15384615384615385,0.4331438346645701,0.038672029559435266,0.037037037037037035,1.8216183096388552,1.6280770110382798,4.15421237202787,0.12260967379077616,20,train,17,stealth_cycle,17,stealth_cycle,1
UPI_02394,2,4,2.0,0.5,88168.11,19931.93,0.22606729964970643,0.2922044131630633,0.0,0.0,0.2,0.5365614663959565,0.018285730335634777,0.10526315789473684,1.4243834082504871,1.3644487216153525,3.8003350218180882,0.12547528517110265,28,train,-1,organic,,,0
UPI_02395,4,2,0.5,0.5,1744437.28,942039.76,0.540025007402753,4.742053354810493,0.0,0.6666666666666666,0.0,0.3262047310698471,0.022538135107484668,0.034482758620689655,0.4294634488699526,0.42094598937023975,4.833759457575638,0.3680672268907563,31,train,-1,organic,,,0
UPI_02396,3,8,2.6666666666666665,0.375,148529.25,119088.16,0.8017825130948713,0.3750258760240725,0.018867924528301886,0.0,0.2222222222222222,0.7878290315156764,0.031673656616360776,0.04878048780487805,2.1786171095418525,1.836792755074815,4.555957189898877,0.12167606768734891,26,train,-1,organic,,,0
UPI_02397,2,7,3.5,0.2857142857142857,177660.43,78619.47,0.44252662208969057,0.6762348891426841,0.0,0.25,0.125,0.970667363371535,0.021198021193148082,0.06896551724137931,2.512087157465965,1.891598389816485,3.625319593181729,0.12611377655928718,32,train,-1,organic,,,0
UPI_02398,3,5,1.6666666666666667,0.6,215112.12,24497.08,0.11388051577279351,0.32746238942356926,0.03571428571428571,0.0,0.0,0.9097708585083388,0.01676402828261641,0.13043478260869565,2.7340323353402134,2.2338445798027773,2.8752534704544748,0.10888252148997135,12,train,-1,organic,,,0
UPI_02399,5,9,1.8,0.5555555555555556,143307.04,86227.93,0.6017005827373169,0.9712876516535052,0.0,0.2222222222222222,0.07692307692307693,0.435066362534804,0.03491890347368321,0.041666666666666664,1.3039237964667534,1.3134755584232405,3.692633219580329,0.11626248216833096,29,train,-1,organic,,,0
UPI_02400,3,5,1.6666666666666667,0.6,400311.01,51324.61,0.12821184857277879,0.8858490847888697,0.0,0.375,0.0,0.42387736150452593,0.02984115181872495,0.05,1.6020419534955543,1.683902318289234,5.000440818181695,0.11228070175438597,10,train,-1,organic,,,0
UPI_02401,2,10,5.0,0.2,258428.44,168572.99,0.6523004565766863,0.3339762275740756,0.023076923076923078,0.2222222222222222,0.09090909090909091,0.9516506793947273,0.0329822989020838,0.043478260869565216,2.7742866094385463,2.2994491960968215,4.182186866115599,0.145478374836173,30,train,-1,organic,,,0
UPI_02402,6,17,2.8333333333333335,0.35294117647058826,108470.87,226718.4,0.47843877687540903,0.542441828508064,0.05776892430278884,0.2,0.09523809523809523,0.6975409581243996,0.03895248505050839,0.03636363636363636,2.2707785283069044,1.660542777684587,2.6192785238094594,0.1330166270783848,1,train,-1,organic,,,0
UPI_02403,31,5,0.16129032258064516,0.16129032258064516,414685.16,2659724.05,0.15591285001387367,2.481284956936675,0.009523809523809525,0.25806451612903225,0.0,0.06794823209912625,0.14134836100558928,0.014925373134328358,3.177719483779475,3.0739015990278222,5.583825580302893,0.12167606768734891,26,train,-1,organic,,,0
UPI_02404,2,3,1.5,0.6666666666666666,335800.22,45398.4,0.1351946754602889,1.4613262534158793,0.0,0.4,0.0,0.6742692107787658,0.012360143686670358,0.125,1.7550543407918102,1.597987094479373,3.200282123636285,0.11626248216833096,29,train,-1,organic,,,0
UPI_02405,3,5,1.6666666666666667,0.6,136856.67,47208.84,0.3449509629937197,0.4781536018948526,0.0,0.375,0.0,0.3352969401232443,0.016720813940912273,0.047619047619047616,0.8540814193281356,0.9286832714534695,2.62523142954539,0.1407942238267148,2,train,13,stealth_cycle,13,stealth_cycle,1
UPI_02406,2,9,4.5,0.2222222222222222,150720.66,86130.71,0.5714592458218865,0.2584613432452981,0.045454545454545456,0.0,0.0,0.9775986119992641,0.03153532613513096,0.023809523809523808,2.8034308941407997,2.0659989892026123,3.8185184429751127,0.10567514677103718,27,train,-1,organic,,,0
UPI_02407,4,1,0.25,0.25,2414884.27,61984.05,0.025667505116162018,2.6455604226004423,0.05,0.0,0.0,0.42727624075409526,0.012429159376551742,0.058823529411764705,0.6635914066316212,0.7428982863692069,3.4002997563635526,0.10567514677103718,27,train,-1,organic,,,0
UPI_02408,1,7,7.0,0.14285714285714285,50004.41,47773.39,0.9553835999999999,0.2431153232862354,0.0,0.0,0.0,1.0,0.016974653439284147,0.043478260869565216,1.5780612353733336,1.4063405526697574,2.8752534704544748,0.11778115501519756,19,train,-1,organic,,,0
UPI_02409,2,4,2.0,0.5,80028.14,20892.13,0.2610598031094053,0.349987653117361,0.0,0.0,0.2,0.6248024115040693,0.014188116339772005,0.058823529411764705,1.5656929725024793,1.4605831282666502,3.4002997563635526,0.12661498708010335,14,train,-1,organic,,,0
UPI_02410,3,10,3.3333333333333335,0.3,269969.26,249616.58,0.9246111047764981,0.31885351616521246,0.013157894736842105,0.0,0.18181818181818182,0.8410922376907495,0.033973161202649906,0.06382978723404255,2.2940124418142847,1.8740369701160235,4.273103971900721,0.145478374836173,30,train,-1,organic,,,0
UPI_02411,3,6,2.0,0.5,288907.79,86541.63,0.2995475804819069,0.42678072388509625,0.0,0.0,0.2857142857142857,0.869606389885338,0.0162478301302255,0.047619047619047616,2.172321400805076,1.801057860355761,3.000264490909017,0.10630407911001236,13,train,-1,organic,,,0
UPI_02412,5,5,1.0,1.0,440945.64,71431.77,0.16199676407781174,1.3915433321881523,0.0,0.375,0.1111111111111111,0.3558050127227485,0.024970911860410224,0.05714285714285714,1.7514204449948723,1.5650300985577497,3.8892317474746516,0.1407942238267148,2,train,-1,organic,,,0
UPI_02413,2,7,3.5,0.2857142857142857,221754.18,632535.27,0.3505799421075317,1.5855855292342464,0.027777777777777776,0.75,0.0,0.9909145257970113,0.0291593717613354,0.025,2.57240737490399,2.3903616154100598,4.444836282828174,0.1407942238267148,2,train,-1,organic,,,0
UPI_02414,4,8,2.0,0.5,273262.81,183720.59,0.6723219534918039,0.3235055156443728,0.015873015873015872,0.3333333333333333,0.3333333333333333,0.7240175705037714,0.02340074244173747,0.06060606060606061,1.8965988662827409,1.7491480928031244,3.6669899333332427,0.11228070175438597,10,train,-1,organic,,,0
UPI_02415,3,1,0.3333333333333333,0.3333333333333333,689870.62,231362.18,0.33537038760539495,1.5611244418406691,0.08333333333333333,0.6666666666666666,0.0,0.5815996085642104,0.011339475549255847,0.08333333333333333,0.6844501641441951,0.8601673418557779,3.000264490909017,0.3680672268907563,31,train,-1,organic,,,0
UPI_02416,3,6,2.0,0.5,119634.55,110384.11,0.9226775563432088,0.3769064790750669,0.0,0.0,0.2857142857142857,0.428470199936408,0.02112557835986291,0.07142857142857142,0.9799413255552898,1.0969043714403326,4.000352654545356,0.13686313686313686,22,train,-1,organic,,,0
UPI_02417,1,4,4.0,0.25,78006.88,54135.47,0.6939833333333333,0.24300263629185762,0.0,0.0,0.0,1.0,0.009802264075469512,0.09090909090909091,1.1099254158148428,1.1018722616973666,2.200193959999946,0.11626248216833096,29,train,-1,organic,,,0
UPI_02418,2,7,3.5,0.2857142857142857,128827.73,99682.85,0.7737685823626298,0.2999832256624821,0.0,0.0,0.125,0.5985306465148226,0.01894128343789151,0.038461538461538464,1.3521608773098484,1.4509703742909508,3.2502865318181016,0.1,3,train,-1,organic,,,0
UPI_02419,4,4,1.0,1.0,267556.84,55724.94,0.2082732893948696,1.215379418798968,0.0,0.2857142857142857,0.14285714285714285,0.3029349732523142,0.023847911865297763,0.06451612903225806,0.788873463235756,0.8662054462598818,4.428961867532359,0.13090257023311416,5,train,-1,organic,,,0
UPI_02420,1,3,3.0,0.3333333333333333,236020.81,17632.7,0.07470826271186441,0.24306528793877566,0.0,0.0,0.0,1.0,0.009113254976216935,0.18181818181818182,1.9424396414954224,1.6085301794651223,2.7502424499999325,0.12260967379077616,20,train,-1,organic,,,0
UPI_02421,3,6,2.0,0.5,221448.68,90449.75,0.4084456627121739,0.5131938465428266,0.0,0.42857142857142855,0.2857142857142857,0.8282486818939783,0.019440633764660726,0.037037037037037035,2.2759458966631847,1.68207436916442,3.857482916883022,0.12642986152919927,6,train,-1,organic,,,0
UPI_02422,1,3,3.0,0.3333333333333333,155013.67,28642.89,0.18477651612903226,0.24323651184103853,0.0,0.0,0.0,1.0,0.006223255397863738,0.125,1.3941529880586485,1.382864296702706,2.000176327272678,0.11512415349887133,11,train,-1,organic,,,0
UPI_02423,3,3,1.0,1.0,649293.63,425430.58,0.6552206354298779,2.814653617368485,0.03333333333333333,0.5,0.0,0.5158753466083303,0.018059789189585774,0.041666666666666664,0.766968713901765,1.094045468853061,4.000352654545356,0.13090257023311416,5,train,-1,organic,,,0
UPI_02424,2,5,2.5,0.4,144420.79,57986.41,0.4015101373150502,0.25770054663166325,0.0,0.0,0.16666666666666666,0.9672053668977074,0.011904897232421417,0.0625,1.7681165514456434,1.608992136801455,2.6669017696969037,0.12395709177592372,21,train,-1,organic,,,0
UPI_02425,3,6,2.0,0.5,72340.95,83237.47,0.869091157252788,0.327905787832091,0.0,0.0,0.2857142857142857,0.5100453526051552,0.018690472791084645,0.07692307692307693,1.0210142312053636,1.0524572926578986,3.714613179220688,0.13169845594913715,24,train,-1,organic,,,0
UPI_02426,2,5,2.5,0.4,178981.26,87588.61,0.48937309027416903,0.3127493681701673,0.0,0.0,0.16666666666666666,0.8105148071990902,0.016208365832250275,0.09523809523809523,1.7908300019556993,1.4592112861919353,3.5003085727271865,0.1407942238267148,2,train,-1,organic,,,0
UPI_02427,1,4,4.0,0.25,62005.47,85251.66,0.7273227227114967,0.2431153232862354,0.0,0.0,0.0,1.0,0.012561989382938071,0.0625,1.0727864440864274,1.0326727514518639,3.200282123636285,0.11626248216833096,29,train,-1,organic,,,0
UPI_02428,2,2,1.0,1.0,1004394.9,1027018.53,0.9779715518319838,7.603279409668984,0.0,1.0,0.0,0.6929796250706601,0.013515390651103944,0.05555555555555555,0.7434320675253911,0.6811107461627145,4.500396736363525,0.3680672268907563,31,train,-1,organic,,,0
UPI_02429,2,5,2.5,0.4,164258.46,78033.4,0.47506471774490605,1.0497719910547427,0.0,0.0,0.16666666666666666,0.8517323041870064,0.01841205766600667,0.13636363636363635,1.9120075797413187,1.6231012598001804,3.6669899333332427,0.1281767955801105,9,train,-1,organic,,,0
UPI_02430,3,7,2.3333333333333335,0.42857142857142855,142459.86,104597.72,0.7342259207440225,0.2832698305808122,0.0,0.0,0.25,0.7684807580725515,0.018357659079203767,0.08695652173913043,1.5295722350238614,1.425873280653513,2.8752534704544748,0.12436224489795919,8,train,-1,organic,,,0
UPI_02431,2,3,1.5,0.6666666666666666,190622.73,276190.38,0.6901860087571234,1.942566033274842,0.0,0.8,0.0,0.5003704580000855,0.028232660864699426,0.02702702702702703,0.5809237272942617,0.4391908132530249,7.400652410908909,0.12321792260692464,7,train,-1,organic,,,0
UPI_02432,34,5,0.14705882352941177,0.14705882352941177,896904.15,1038482.95,0.8636676690504177,2.396701747599113,0.0310391363022942,0.2413793103448276,0.0,0.17606990831695643,0.14237411551728585,0.014705882352941176,3.4133858142737075,2.6490749829744686,5.231230394405466,0.11626248216833096,29,train,-1,organic,,,0
UPI_02433,1,4,4.0,0.25,48004.23,19660.88,0.40956562499999993,0.24348693321257983,0.0,0.0,0.0,1.0,0.008383383118491499,0.09090909090909091,1.3946074518290823,1.3038067547049577,2.200193959999946,0.12167606768734891,26,train,-1,organic,,,0
UPI_02434,3,9,3.0,0.3333333333333333,258222.8,153996.91,0.5963722158989596,0.3349736176146721,0.023076923076923078,0.0,0.09090909090909091,0.5293876324701879,0.02502191523805151,0.030303030303030304,1.8569022488091402,1.5197047417246705,3.000264490909017,0.11512415349887133,11,train,-1,organic,,,0
UPI_02435,3,10,3.3333333333333335,0.3,64666.44,104537.28,0.6185969585583048,0.3029235745376305,0.0,0.0,0.18181818181818182,0.6918237387526299,0.028190708577375472,0.025,2.0765131403581534,1.744783526407546,3.636684231404869,0.12547528517110265,28,train,-1,organic,,,0
UPI_02436,2,7,3.5,0.2857142857142857,240942.04,104960.74,0.43562652124681644,0.25700388587605,0.05714285714285714,0.0,0.125,0.8552648978527881,0.020048633529691134,0.04,2.152346153965345,1.8094568240078792,3.1252755113635593,0.12547528517110265,28,train,-1,organic,,,0
UPI_02437,1,6,6.0,0.16666666666666666,158013.93,96110.42,0.6082401898734177,0.24306528793877566,0.0,0.0,0.0,1.0,0.022606429184732622,0.03333333333333333,2.276164297867263,1.9294441253345629,4.286092129870024,0.12260967379077616,20,train,-1,organic,,,0
UPI_02438,3,8,2.6666666666666665,0.375,214257.57,98771.17,0.4609926648166428,0.3220165774027664,0.0,0.0,0.2222222222222222,0.7523949436362946,0.027950494180265156,0.05128205128205128,2.5115598030183786,1.7031296318494584,4.3337153757574685,0.13090257023311416,5,train,-1,organic,,,0
UPI_02439,2,5,2.5,0.4,315878.91,121259.24,0.3838788763286088,0.25724826237348486,0.0,0.0,0.0,0.6383567897578963,0.013055284222283706,0.058823529411764705,1.5154391415627342,1.2068465012221357,2.42878554025968,0.12642986152919927,6,train,-1,organic,,,0
UPI_02440,2,6,3.0,0.3333333333333333,93357.01,88851.54,0.9517393799897544,0.29066892860065624,0.037037037037037035,0.3333333333333333,0.14285714285714285,0.8732283235706755,0.01577460165645268,0.09090909090909091,1.4511546023523632,1.417911160975312,3.143134228571351,0.12167606768734891,26,train,-1,organic,,,0
UPI_02441,9,19,2.111111111111111,0.47368421052631576,243935.63,246493.38,0.9896234719084325,0.5790256469732217,0.05080213903743316,0.0,0.16666666666666666,0.4675759889003395,0.04000434355153182,0.03508771929824561,1.8542537471931584,1.5847074818175515,2.3752093886363053,0.12661498708010335,14,train,-1,organic,,,0
UPI_02442,1,4,4.0,0.25,140012.34,47233.65,0.3373535,0.24318110251457678,0.0,0.0,0.0,1.0,0.008756375736082836,0.08333333333333333,1.5818684446013054,1.4553453605440303,2.4002115927272136,0.11626248216833096,29,train,-1,organic,,,0
UPI_02443,2,8,4.0,0.25,146963.38,135314.83,0.9207384368142673,0.2845246306408895,0.0,0.375,0.1111111111111111,0.7271609193563241,0.02247047677787407,0.03125,1.6450626457522746,1.507664837040539,3.5558690262625383,0.11512415349887133,11,train,-1,organic,,,0
UPI_02444,1,7,7.0,0.14285714285714285,182016.05,143004.93,0.785672087912088,0.243732248474595,0.017857142857142856,0.0,0.0,1.0,0.020831208064335,0.07407407407407407,2.0036106328043197,1.7114320604180848,3.3752975522726443,0.1407942238267148,2,train,-1,organic,,,0
UPI_02445,2,9,4.5,0.2222222222222222,48267.85,44861.3,0.9294242305638681,0.2765663800911821,0.018518518518518517,0.0,0.1,0.8739047122068444,0.030184279819453288,0.047619047619047616,2.1137179169002676,1.7981374087067161,4.200370287272624,0.1,3,train,-1,organic,,,0
UPI_02446,2,6,3.0,0.3333333333333333,109753.57,41886.19,0.3816385586477753,0.2781589289275548,0.0,0.0,0.0,0.8688317747863392,0.015883546330620026,0.045454545454545456,2.05711217504331,1.8714343901756572,2.7502424499999325,0.1,3,train,-1,organic,,,0
UPI_02447,3,7,2.3333333333333335,0.42857142857142855,166478.87,146052.96,0.8773062843125601,0.36039281393971995,0.011363636363636364,0.0,0.1111111111111111,0.8101206710090456,0.0187204829884611,0.038461538461538464,1.7006107294631259,1.6218047301019705,2.8891435838383126,0.12642986152919927,6,train,-1,organic,,,0
UPI_02448,20,2,0.1,0.1,1283768.94,11760.52,0.009160929491245149,1.9053215810974815,0.004329004329004329,0.0,0.0,0.0771075721764454,0.039533015258945245,0.03636363636363636,1.2226605755604851,1.5272606803726103,2.5002204090908475,0.12167606768734891,26,train,-1,organic,,,0
UPI_02449,4,7,1.75,0.5714285714285714,231597.78,158292.6,0.6834806735857081,0.35870018319502517,0.019230769230769232,0.25,0.375,0.8645940671484591,0.02492630419468156,0.05714285714285714,2.2708771995923045,1.7844464191823215,4.375385715908983,0.12814645308924486,4,train,-1,organic,,,0
UPI_02450,2,4,2.0,0.5,138965.74,186614.85,0.7446660314343531,1.1063656133457647,0.06666666666666667,0.6,0.0,0.6643076238938739,0.02778729072696671,0.02631578947368421,0.7712335769448325,0.8665367993801946,6.3338917030301465,0.13686313686313686,22,train,-1,organic,,,0
UPI_02451,4,5,1.25,0.8,388344.63,64350.27,0.165704034710376,1.2600268884474035,0.0,0.0,0.0,0.3054428980680424,0.024082293331657574,0.030303030303030304,0.8756321908987977,1.1119519197039847,3.6669899333332427,0.12321792260692464,7,train,-1,organic,,,0
UPI_02452,2,7,3.5,0.2857142857142857,111943.23,67659.93,0.6044129292643409,0.3966810980858696,0.0,0.0,0.0,0.5039377058762016,0.02808653292755895,0.05128205128205128,1.424858361148891,1.341939659155719,4.3337153757574685,0.13090257023311416,5,train,-1,organic,,,0
UPI_02453,2,6,3.0,0.3333333333333333,141731.12,21754.0,0.1534877947945164,0.3052474529776105,0.037037037037037035,0.2857142857142857,0.14285714285714285,0.7707257526909521,0.018837291222638573,0.04,2.505724877474481,2.0690778776364933,3.571743441558354,0.13169845594913715,24,train,-1,organic,,,0
UPI_02454,1,3,3.0,0.3333333333333333,60005.29,9452.18,0.1575225,0.24306528793877566,0.0,0.0,0.0,1.0,0.007036094949929715,0.1111111111111111,1.5444196598963988,1.457963025634852,2.2501983681817626,0.11402027027027027,0,train,-1,organic,,,0
UPI_02455,4,8,2.0,0.5,299496.48,194108.14,0.6481149302127278,0.7134217102238624,0.0,0.2222222222222222,0.3333333333333333,0.5173274168381198,0.02919425084105798,0.025,1.7648207520432915,1.6946620682931786,4.444836282828174,0.11778115501519756,19,train,-1,organic,,,0
UPI_02456,2,3,1.5,0.6666666666666666,237618.91,55116.19,0.23195203359490124,0.4143842816178209,0.0,0.4,0.0,0.9460034218360278,0.011902771361932102,0.07142857142857142,1.8604148136222458,1.7193686754089563,2.8002468581817492,0.12167606768734891,26,train,-1,organic,,,0
UPI_02457,27,3,0.1111111111111111,0.1111111111111111,472150.21,1517969.64,0.3110406170279998,2.1648549329432365,0.02413793103448276,0.0,0.0,0.09413636417481104,0.07654183819008592,0.01834862385321101,2.4679069728140344,2.3254838280570462,3.6336536612120316,0.11512415349887133,11,train,-1,organic,,,0
UPI_02458,2,6,3.0,0.3333333333333333,197447.78,123356.51,0.6247551478528861,0.25927640768374693,0.05357142857142857,0.0,0.0,0.9956497892914211,0.016719419666520272,0.043478260869565216,1.9671156785381432,1.8409894429416933,2.8752534704544748,0.10888252148997135,12,train,-1,organic,,,0
UPI_02459,4,10,2.5,0.4,238542.11,65563.17,0.27484945984648396,0.6848450705098287,0.016853932584269662,0.4,0.16666666666666666,0.4803058751056345,0.032404426444652336,0.044444444444444446,2.221625655285731,2.0748331139860805,3.7503306136362715,0.12642986152919927,6,train,-1,organic,,,0
UPI_02460,2,4,2.0,0.5,90038.25,362373.16,0.2484683152656028,1.4981355965258139,0.0,0.4,0.0,0.5036004758556215,0.027981329814800147,0.05405405405405406,1.1351712970174188,1.1803630735381705,6.167210342424091,0.11376146788990826,15,train,-1,organic,,,0
UPI_02461,3,10,3.3333333333333335,0.3,193229.49,175621.03,0.9088728025097346,0.31518246234753017,0.006578947368421052,0.0,0.18181818181818182,0.770584479016804,0.02636389415872936,0.027777777777777776,2.1587251469571695,1.594732300115518,3.2730158082643825,0.12611377655928718,32,train,-1,organic,,,0
UPI_02462,2,6,3.0,0.3333333333333333,285603.52,162267.0,0.5681547837276455,0.29834936240419385,0.0,0.0,0.14285714285714285,0.8087798952652379,0.01889642076353249,0.038461538461538464,1.95905138889449,1.65856835113613,3.714613179220688,0.13169845594913715,24,train,-1,organic,,,0
UPI_02463,2,6,3.0,0.3333333333333333,217392.14,98810.86,0.45452820309129494,0.30972889383515295,0.0,0.0,0.14285714285714285,0.8080736100067334,0.015349069513418254,0.09523809523809523,1.8431924907480939,1.663730584075182,3.000264490909017,0.110055423594616,17,train,-1,organic,,,0
UPI_02464,2,3,1.5,0.6666666666666666,195920.16,19234.43,0.09817481508312613,0.2839332117923571,0.0,0.0,0.0,0.8769486466520076,0.010686134306898014,0.15384615384615385,1.9404761199586893,1.5966156182659774,2.6002292254544814,0.12260967379077616,20,train,-1,organic,,,0
